Auction Date,Property Address,Final Judgment,Assessed Value,Plaintiff Max Bid,Case #,Parcel ID,Case Link,Parcel Link
05/21/2026 10:00 AM ET,"5985 E CHAPEL LN INVERNESS, FL- 34452","$167,345.25","$184,167.00","$167,345.25",2022 CA 000330 A,1803527,https://citrus.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2022%20CA%20000330%20A&bypassPage=1,https://pcpao.gov/Parcel-Details/1803527
05/21/2026 10:00 AM ET,"9004 N ATHENS DR CITRUS SPRINGS, FL- 34433","$72,846.18","$112,883.00","$77,199.12",2023 CA 000722 A,1315565,https://citrus.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2023%20CA%20000722%20A&bypassPage=1,https://pcpao.gov/Parcel-Details/1315565
05/21/2026 10:00 AM ET,"4374 E THUNDERHILL LOOP HERNANDO, FL- 34442","$102,161.61","$120,488.00","$102,161.61",2025 CA 000123 A,2929561,https://citrus.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025%20CA%20000123%20A&bypassPage=1,https://pcpao.gov/Parcel-Details/2929561
05/21/2026 10:00 AM ET,"753 NE 9TH ST CRYSTAL RIVER, FL- 34428","$1,167,591.99","$598,160.00","$1,167,591.99",2025 CA 000685 A,3116980,https://citrus.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025%20CA%20000685%20A&bypassPage=1,https://pcpao.gov/Parcel-Details/3116980
05/28/2026 10:00 AM ET,"2818 W GLEN ST LECANTO, FL- 34461","$141,272.12","$209,701.00",Hidden,2025 CA 000224 A,2569921,https://citrus.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025%20CA%20000224%20A&bypassPage=1,https://pcpao.gov/Parcel-Details/2569921
06/04/2026 10:00 AM ET,"270 N GOLF HARBOR PATH INVERNESS, FL- 34450","$201,592.89","$124,014.00","$201,592.89",2018 CA 000469 A,2954876,https://citrus.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2018%20CA%20000469%20A&bypassPage=1,https://pcpao.gov/Parcel-Details/2954876
06/04/2026 10:00 AM ET,"4708 S EVERGREEN AVE HOMOSASSA, FL- 34446","$320,548.31","$224,432.00","$320,548.31",2024 CA 000352 A,1169909,https://citrus.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2024%20CA%20000352%20A&bypassPage=1,https://pcpao.gov/Parcel-Details/1169909
06/04/2026 10:00 AM ET,"6022 E TREMONT ST INVERNESS, FL- 34452","$183,159.95","$224,711.00","$183,159.95",2024 CA 000516 A,1825652,https://citrus.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2024%20CA%20000516%20A&bypassPage=1,https://pcpao.gov/Parcel-Details/1825652
06/04/2026 10:00 AM ET,"788 N CHARLES AVE INVERNESS, FL- 34453","$87,179.45","$139,981.00","$87,179.45",2024 CA 000684 A,1657580,https://citrus.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2024%20CA%20000684%20A&bypassPage=1,https://pcpao.gov/Parcel-Details/1657580
06/04/2026 10:00 AM ET,"30 S DESOTO ST BEVERLY HILLS, FL- 34465","$232,953.83","$117,784.00","$232,953.83",2025 CA 000184 A,1467926,https://citrus.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025%20CA%20000184%20A&bypassPage=1,https://pcpao.gov/Parcel-Details/1467926
06/04/2026 10:00 AM ET,"213 LINDER DR HOMOSASSA, FL- 34446","$434,912.47","$285,387.00","$434,912.47",2025 CA 000258 A,1538360,https://citrus.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025%20CA%20000258%20A&bypassPage=1,https://pcpao.gov/Parcel-Details/1538360
06/04/2026 10:00 AM ET,"10806 E IRENE ST INVERNESS, FL- 34450","$261,275.37","$181,719.00","$261,275.37",2025 CA 000569 A,3523039,https://citrus.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025%20CA%20000569%20A&bypassPage=1,https://pcpao.gov/Parcel-Details/3523039
